t / s \ Bark;0.1000;0.2000;0.3000;0.4000;0.5000;0.6000;0.7000;0.8000;0.9000;1.0000;1.1000;1.2000;1.3000;1.4000;1.5000;1.6000;1.7000;1.8000;1.9000;2.0000;2.1000;2.2000;2.3000;2.4000;2.5000;2.6000;2.7000;2.8000;2.9000;3.0000;3.1000;3.2000;3.3000;3.4000;3.5000;3.6000;3.7000;3.8000;3.9000;4.0000;4.1000;4.2000;4.3000;4.4000;4.5000;4.6000;4.7000;4.8000;4.9000;5.0000;5.1000;5.2000;5.3000;5.4000;5.5000;5.6000;5.7000;5.8000;5.9000;6.0000;6.1000;6.2000;6.3000;6.4000;6.5000;6.6000;6.7000;6.8000;6.9000;7.0000;7.1000;7.2000;7.3000;7.4000;7.5000;7.6000;7.7000;7.8000;7.9000;8.0000;8.1000;8.2000;8.3000;8.4000;8.5000;8.6000;8.7000;8.8000;8.9000;9.0000;9.1000;9.2000;9.3000;9.4000;9.5000;9.6000;9.7000;9.8000;9.9000;10.0000;10.1000;10.2000;10.3000;10.4000;10.5000;10.6000;10.7000;10.8000;10.9000;11.0000;11.1000;11.2000;11.3000;11.4000;11.5000;11.6000;11.7000;11.8000;11.9000;12.0000;12.1000;12.2000;12.3000;12.4000;12.5000;12.6000;12.7000;12.8000;12.9000;13.0000;13.1000;13.2000;13.3000;13.4000;13.5000;13.6000;13.7000;13.8000;13.9000;14.0000;14.1000;14.2000;14.3000;14.4000;14.5000;14.6000;14.7000;14.8000;14.9000;15.0000;15.1000;15.2000;15.3000;15.4000;15.5000;15.6000;15.7000;15.8000;15.9000;16.0000;16.1000;16.2000;16.3000;16.4000;16.5000;16.6000;16.7000;16.8000;16.9000;17.0000;17.1000;17.2000;17.3000;17.4000;17.5000;17.6000;17.7000;17.8000;17.9000;18.0000;18.1000;18.2000;18.3000;18.4000;18.5000;18.6000;18.7000;18.8000;18.9000;19.0000;19.1000;19.2000;19.3000;19.4000;19.5000;19.6000;19.7000;19.8000;19.9000;20.0000;20.1000;20.2000;20.3000;20.4000;20.5000;20.6000;20.7000;20.8000;20.9000;21.0000;21.1000;21.2000;21.3000;21.4000;21.5000;21.6000;21.7000;21.8000;21.9000;22.0000;22.1000;22.2000;22.3000;22.4000;22.5000;22.6000;22.7000;22.8000;22.9000;23.0000;23.1000;23.2000;23.3000;23.4000;23.5000;23.6000;23.7000;23.8000;23.9000;24.0000;
0.8180;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8200;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8220;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8240;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8260;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8280;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8300;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8320;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8340;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.8360;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.0563;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3362;0.3142;0.2940;0.2770;0.2600;0.2430;0.2260;0.2129;0.2019;0.1909;0.1799;0.1689;0.1579;0.1477;0.1397;0.1317;0.1237;0.1157;0.1077;0.0998;0.0948;0.0898;0.0848;0.0798;0.0748;0.0698;0.0648;0.0598;0.0548;0.0498;0.0448;0.0398;0.0349;0.0329;0.0309;0.0289;0.0269;0.0249;0.0229;0.0209;0.0189;0.0169;0.0149;0.0129;0.0109;0.0089;0.0069;0.0049;0.0029;0.0009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
